ax,ay,az,label
-2.48375,-9.623933,0.132802,0
-2.336591,-9.68854,0.07657,0
-2.352145,-9.675379,0.106481,0
-2.419144,-9.734003,0.02991,0
-2.325824,-9.730413,0.07657,0
-2.384448,-9.627522,0.095713,0
-2.324627,-9.676576,0.078963,0
-2.417947,-9.693325,0.025125,0
-2.385644,-9.637094,0.025125,0
-2.383251,-9.767502,0.057428,0
-2.404787,-9.707682,0.089731,0
-2.350948,-9.680164,-0.003589,0
-2.435893,-9.683753,0.066999,0
-2.325824,-9.637094,0.155533,0
-2.397608,-9.704092,0.050249,0
-2.303092,-9.682557,0.087338,0
-2.396412,-9.71845,0.07657,0
-2.427519,-9.663414,0.114855,0
-2.383251,-9.58804,0.135194,0
-2.439483,-9.693325,0.019143,0
-2.385644,-9.625129,0.096909,0
-2.380858,-9.708878,0.086142,0
-2.365305,-9.698111,0.028714,0
-2.40718,-9.716057,0.088534,0
-2.397608,-9.686147,0.075374,0
-2.392823,-9.650254,0.041874,0
-2.347359,-9.704092,0.01675,0
-2.395216,-9.670592,0.107677,0
-2.336591,-9.722038,0.141177,0
-2.417947,-9.690931,0.043071,0
-2.402394,-9.719646,0.064606,0
-2.396412,-9.652646,0.078963,0
-2.42034,-9.66461,0.057428,0
-2.382055,-9.68495,0.040678,0
-2.449054,-9.644272,0.050249,0
-2.40359,-9.742377,0.04666,0
-2.422733,-9.799805,0.022732,0
-2.434697,-9.602398,0.099302,0
-2.340181,-9.705289,0.052642,0
-2.37368,-9.639486,0.047856,0
-2.462215,-9.700503,0.086142,0
-2.376073,-9.625129,0.113659,0
-2.35693,-9.670592,-0.015553,0
-2.354537,-9.737592,0.106481,0
-2.37368,-9.708878,0.09332,0
-2.419144,-9.71486,0.068195,0
-2.368894,-9.667004,0.128016,0
-2.336591,-9.652646,0.072981,0
-2.404787,-9.68854,0.035892,0
-2.432304,-9.705289,0.027517,0
-2.285146,-9.674182,0.151944,0
-2.376073,-9.767502,0.065803,0
-2.347359,-9.68854,0.049053,0
-2.385644,-9.695717,0.043071,0
-2.384448,-9.741181,0.053839,0
-2.364109,-9.728021,0.089731,0
-2.385644,-9.736396,0.053839,0
-2.440679,-9.682557,0.064606,0
-2.417947,-9.68854,0.019143,0
-2.422733,-9.658628,0.071785,0
-2.324627,-9.741181,0.051446,0
-2.364109,-9.712467,0.0335,0
-2.376073,-9.68495,0.043071,0
-2.385644,-9.669396,0.038285,0
-2.334198,-9.729217,0.057428,0
-2.337788,-9.667004,0.041874,0
-2.324627,-9.565309,0.008375,0
-2.37368,-9.669396,0.050249,0
-2.384448,-9.68854,0.031107,0
-2.366502,-9.683753,0.07657,0
-2.370091,-9.707682,-0.023928,0
-2.382055,-9.678967,0.08016,0
-2.346163,-9.659825,0.031107,0
-2.398805,-9.729217,0.028714,0
-2.386841,-9.716057,0.038285,0
-2.392823,-9.68854,0.099302,0
-2.383251,-9.66461,0.040678,0
-2.397608,-9.635897,0.001196,0
-2.325824,-9.672985,0.034696,0
-2.379662,-9.661021,0.027517,0
-2.348555,-9.713663,0.122034,0
-2.37368,-9.676576,0.050249,0
-2.461018,-9.615559,0.034696,0
-2.434697,-9.616754,0,0
-2.401197,-9.773483,0.102891,0
-2.39043,-9.706486,0.056231,0
-2.324627,-9.710074,0.019143,0
-2.402394,-9.747163,0.086142,0
-2.366502,-9.739985,0.153141,0
-2.35693,-9.704092,0.015553,0
-2.359323,-9.577272,0.068195,0
-2.366502,-9.68495,0.07657,0
-2.389233,-9.742377,0.096909,0
-2.402394,-9.661021,0.003589,0
-2.353341,-9.602398,0.021535,0
-2.408376,-9.728021,0.065803,0
-2.344966,-9.674182,0.07657,0
-2.348555,-9.66461,0.021535,0
-2.334198,-9.702895,0.102891,0
-2.398805,-9.722038,0.105284,0
-2.439483,-9.6347,-0.021535,0
-2.433501,-9.552149,-0.094517,0
-2.298306,-9.74477,0.148355,0
-2.316252,-9.815358,0.116052,0
-2.365305,-9.609575,0.017946,0
-2.336591,-9.6682,0,0
-2.481357,-9.689735,0.12682,0
-2.409573,-9.71127,0.043071,0
-2.289931,-9.693325,-0.007178,0
-2.361716,-9.576077,0.020339,0
-2.432304,-9.645469,0.081356,0
-2.413162,-9.704092,0.028714,0
-2.325824,-9.560523,0.027517,0
-2.341377,-9.724432,0.084945,0
-2.42034,-9.821341,0.180658,0
-2.372484,-9.656236,0.08016,0
-2.282753,-9.653843,-0.059821,0
-2.371287,-9.573684,0.124427,0
-2.386841,-9.708878,0.122034,0
-2.37368,-9.722038,0.031107,0
-2.400001,-9.549755,0.025125,0
-2.353341,-9.68495,0.069392,0
-2.341377,-9.723235,0.183051,0
-2.328217,-9.596415,-0.058624,0
-2.435893,-9.670592,0.013161,0
-2.398805,-9.694522,0.131605,0
-2.429911,-9.671789,0.118445,0
-2.371287,-9.694522,-0.014357,0
-2.344966,-9.643075,0.02991,0
-2.468197,-9.637094,0.088534,0
-2.43709,-9.692128,0.010768,0
-2.334198,-9.649057,-0.009571,0
-2.382055,-9.724432,0.07657,0
-2.328217,-9.780663,0.057428,0
-2.380858,-9.706486,0.008375,0
-2.40718,-9.657433,0.026321,0
-2.396412,-9.728021,0.089731,0
-2.341377,-9.747163,0.040678,0
-2.365305,-9.674182,0.041874,0
-2.405983,-9.717253,0.08016,0
-2.419144,-9.643075,0.078963,0
-2.415555,-9.628718,0.037089,0
-2.394019,-9.723235,0.12323,0
-2.365305,-9.645469,0.043071,0
-2.371287,-9.738788,0.010768,0
-2.39043,-9.63829,0.081356,0
-2.317449,-9.632308,0.066999,0
-2.433501,-9.705289,-0.003589,0
-2.366502,-9.73161,0.112463,0
-2.349752,-9.627522,0.025125,0
-2.413162,-9.672985,0.031107,0
-2.427519,-9.675379,0.068195,0
-2.426322,-9.706486,0.105284,0
-2.404787,-9.632308,0.019143,0
-2.359323,-9.686147,0.028714,0
-2.335395,-9.777073,0.105284,0
-2.285146,-9.640682,0.062213,0
-2.358127,-9.667004,0.044267,0
-2.35693,-9.6682,0.058624,0
-2.400001,-9.79143,0.086142,0
-2.457429,-9.692128,0.106481,0
-2.371287,-9.663414,0.019143,0
-2.414358,-9.708878,0.069392,0
-2.382055,-9.672985,0.117248,0
-2.413162,-9.677772,0.027517,0
-2.411965,-9.573684,0.041874,0
-2.355734,-9.738788,0.017946,0
-2.358127,-9.737592,0.075374,0
-2.392823,-9.68854,0.075374,0
-2.367698,-9.585648,0.056231,0
-2.315056,-9.629915,0.025125,0
-2.456232,-9.747163,0.078963,0
-2.468197,-9.65504,0.107677,0
-2.370091,-9.726824,-0.003589,0
-2.303092,-9.730413,0.078963,0
-2.397608,-9.689735,0.057428,0
-2.372484,-9.737592,0.089731,0
-2.379662,-9.586843,0.053839,0
-2.358127,-9.753145,0.148355,0
-2.402394,-9.601201,0.057428,0
-2.480161,-9.729217,0.023928,0
-2.362912,-9.705289,0.0335,0
-2.458625,-9.710074,0.07657,0
-2.346163,-9.706486,0.078963,0
-2.417947,-9.608379,0.090927,0
-2.362912,-9.652646,0.053839,0
-2.37368,-9.659825,0.069392,0
-2.432304,-9.645469,0.07657,0
-2.425126,-9.632308,0.019143,0
-2.405983,-9.68495,0.049053,0
-2.416751,-9.629915,0.055035,0
-2.374876,-9.6347,0.031107,0
-2.425126,-9.647861,0.043071,0
-2.362912,-9.692128,0.106481,0
-2.377269,-9.756735,0.086142,0
-2.352145,-9.62154,0.09332,0
-2.461018,-9.68854,0.031107,0
-2.31027,-9.678967,0.045464,0
-2.276771,-9.766306,0.086142,0
-2.414358,-9.722038,0.044267,0
-2.385644,-9.662218,0.066999,0
-2.316252,-9.729217,0.068195,0
-2.405983,-9.641879,0.020339,0
-2.350948,-9.656236,-0.020339,0
-2.322234,-9.682557,0.039482,0
-2.366502,-9.729217,0.08016,0
-2.389233,-9.68854,0.150748,0
-2.507678,-9.716057,0.041874,0
-2.361716,-9.576077,0.021535,0
-2.400001,-9.635897,0.001196,0
-2.419144,-9.65145,0.117248,0
-2.385644,-9.769895,0.118445,0
-2.335395,-9.745967,0.069392,0
-2.336591,-9.661021,0.056231,0
-2.505286,-9.669396,0.074178,0
-2.400001,-9.566504,0.043071,0
-2.318645,-9.765109,0.047856,0
-2.392823,-9.767502,0.077767,0
-2.361716,-9.702895,0.114855,0
-2.39043,-9.677772,-0.003589,0
-2.389233,-9.652646,0.037089,0
-2.342573,-9.589237,-0.02991,0
-2.359323,-9.71845,0.165105,0
-2.29352,-9.700503,0.137587,0
-2.353341,-9.640682,0.026321,0
-2.433501,-9.725628,0.019143,0
-2.408376,-9.71486,0.039482,0
-2.362912,-9.678967,0.017946,0
-2.305485,-9.723235,0.071785,0
-2.374876,-9.694522,0.051446,0
-2.372484,-9.712467,0.099302,0
-2.269592,-9.659825,0.120838,0
-2.384448,-9.745967,0.074178,0
-2.435893,-9.687343,0.065803,0
-2.421537,-9.738788,0.011964,0
-2.447858,-9.65504,0.082552,0
-2.441875,-9.652646,0.068195,0
-2.362912,-9.692128,0.040678,0
-2.380858,-9.708878,0.047856,0
-2.370091,-9.682557,0.041874,0
-2.371287,-9.792627,0.12682,0
-2.366502,-9.663414,0.037089,0
-2.423929,-9.717253,0.02991,0
-2.378466,-9.738788,0.112463,0
-2.42034,-9.692128,0.112463,0
-2.384448,-9.757931,0.052642,0
-2.416751,-9.607183,0.114855,0
-2.379662,-9.675379,0.038285,0
-2.501696,-9.702895,-0.005982,0
-2.416751,-9.583255,0.059821,0
-2.328217,-9.629915,0.071785,0
-2.325824,-9.698111,-0.001196,0
-2.441875,-9.605987,0.102891,0
-2.457429,-9.713663,0.061017,0
-2.45384,-9.68854,0.065803,0
-2.312663,-9.65504,0.066999,0
-2.367698,-9.66461,0.004786,0
-2.39043,-9.737592,0.083749,0
-2.39043,-9.622736,0.064606,0
-2.385644,-9.720841,0.090927,0
-2.402394,-9.649057,0.101695,0
-2.330609,-9.6682,0.072981,0
-2.358127,-9.722038,0.105284,0
-2.40718,-9.589237,0.040678,0
-2.419144,-9.704092,0.065803,0
-2.435893,-9.675379,0.020339,0
-2.331806,-9.710074,0.084945,0
-2.379662,-9.820145,0.043071,0
-2.324627,-9.656236,0.111266,0
-2.329413,-9.745967,0.099302,0
-2.426322,-9.689735,0.070588,0
-2.376073,-9.646665,0.005982,0
-2.338984,-9.771091,0.066999,0
-2.342573,-9.74836,0.081356,0
-2.455036,-9.667004,0.09332,0
-2.366502,-9.723235,0.049053,0
-2.325824,-9.687343,0.028714,0
-2.353341,-9.652646,0.022732,0
-2.346163,-9.640682,0.106481,0
-2.312663,-9.716057,0.117248,0
-2.39043,-9.745967,0.020339,0
-2.435893,-9.741181,0.122034,0
-2.366502,-9.643075,0.09332,0
-2.355734,-9.619147,0.015553,0
-2.309074,-9.578468,0.071785,0
-2.328217,-9.74477,0.145962,0
-2.439483,-9.707682,0.038285,0
-2.29352,-9.707682,0.015553,0
-2.35693,-9.686147,0.052642,0
-2.419144,-9.728021,0.147159,0
-2.377269,-9.672985,0.044267,0
-2.438286,-9.674182,-0.082552,0
-2.405983,-9.689735,0.166301,0
-2.358127,-9.68495,0.043071,0
-2.408376,-9.675379,-0.014357,0
-2.323431,-9.745967,0.082552,0
-2.307878,-9.699306,0.078963,0
-2.470589,-9.65504,-0.011964,0
-2.367698,-9.682557,0.072981,0
-2.374876,-9.676576,0.122034,0
-2.433501,-9.646665,0.0335,0
-2.344966,-9.687343,-0.022732,0
-2.349752,-9.743573,0.086142,0
-2.434697,-9.653843,0.132802,0
-2.324627,-9.692128,0.07657,0
-2.456232,-9.689735,-0.031107,0
-2.382055,-9.629915,0.078963,0
-2.358127,-9.674182,0.077767,0
-2.419144,-9.65145,0.027517,0
-2.397608,-9.646665,0.068195,0
-2.371287,-9.62154,0.044267,0
-2.349752,-9.705289,0.0335,0
-2.331806,-9.73161,0.04666,0
-2.338984,-9.686147,0.071785,0
-2.31027,-9.692128,0.009571,0
-2.382055,-9.65145,0.028714,0
-2.394019,-9.71845,0.087338,0
-2.405983,-9.698111,0.071785,0
-2.40718,-9.766306,0.135194,0
-2.415555,-9.659825,0.081356,0
-2.380858,-9.708878,0.059821,0
-2.385644,-9.641879,0.049053,0
-2.433501,-9.643075,0.07657,0
-2.425126,-9.677772,0.104088,0
-2.385644,-9.710074,0.052642,0
-2.432304,-9.590433,0.075374,0
-2.366502,-9.774681,0.037089,0
-2.368894,-9.698111,0.09332,0
-2.410769,-9.680164,0.040678,0
-2.377269,-9.590433,-0.032303,0
-2.371287,-9.689735,0.040678,0
-2.501696,-9.598808,0.034696,0
-2.397608,-9.690931,0.083749,0
-2.425126,-9.626326,0.045464,0
-2.426322,-9.65145,-0.002393,0
-2.505286,-9.707682,0.058624,0
-2.446661,-9.663414,0.12323,0
-2.391626,-9.62154,0.026321,0
-2.401197,-9.628718,0.007178,0
-2.415555,-9.692128,0.083749,0
-2.461018,-9.686147,0.088534,0
-2.462215,-9.682557,0.017946,0
-2.438286,-9.628718,0.017946,0
-2.394019,-9.611969,0.065803,0
-2.372484,-9.680164,0.02991,0
-2.391626,-9.637094,0.117248,0
-2.42034,-9.658628,0.062213,0
-2.459822,-9.595219,0.057428,0
-2.350948,-9.649057,0.004786,0
-2.249253,-9.68495,0.049053,0
-2.422733,-9.71845,0.01675,0
-2.36052,-9.625129,0.068195,0
-2.317449,-9.699306,0.041874,0
-2.355734,-9.728021,0.125623,0
-2.330609,-9.725628,0.17348,0
-2.347359,-9.755538,0.101695,0
-2.396412,-9.700503,-0.014357,0
-2.366502,-9.678967,0.058624,0
-2.353341,-9.781858,0.084945,0
-2.410769,-9.700503,0.031107,0
-2.380858,-9.706486,0.008375,0
-2.432304,-9.619147,0.049053,0
-2.474179,-9.609575,0.022732,0
-2.358127,-9.693325,0.034696,0
-2.335395,-9.704092,0.058624,0
-2.429911,-9.663414,0.049053,0
-2.311467,-9.710074,0.061017,0
-2.395216,-9.672985,0.065803,0
-2.394019,-9.762717,0.027517,0
-2.435893,-9.754342,0.020339,0
-2.348555,-9.680164,0.044267,0
-2.475375,-9.653843,0.098106,0
-2.462215,-9.66461,0.078963,0
-2.438286,-9.66461,0.039482,0
-2.433501,-9.637094,0.051446,0
-2.348555,-9.704092,-0.002393,0
-2.382055,-9.74836,0.094517,0
-2.396412,-9.602398,0.06341,0
-2.400001,-9.647861,0.007178,0
-2.395216,-9.626326,0.052642,0
-2.434697,-9.667004,0.090927,0
-2.40359,-9.61795,0.088534,0
-2.329413,-9.707682,0.111266,0
-2.346163,-9.665807,0.043071,0
-2.415555,-9.652646,0.09332,0
-2.370091,-9.690931,-0.005982,0
-2.379662,-9.749557,0.09332,0
-2.362912,-9.730413,0.11007,0
-2.261218,-9.730413,0.074178,0
-2.446661,-9.71127,0.064606,0
-2.416751,-9.68854,0.062213,0
-2.404787,-9.6347,0.06341,0
-2.35693,-9.702895,0.074178,0
-2.335395,-9.696914,0.057428,0
-2.322234,-9.705289,0.068195,0
-2.385644,-9.63829,0.045464,0
-2.431108,-9.678967,0.027517,0
-2.396412,-9.77827,0.0335,0
-2.468197,-9.700503,0.083749,0
-2.405983,-9.704092,0.070588,0
-2.423929,-9.682557,0.11007,0
-2.382055,-9.735199,0.047856,0
-2.414358,-9.556933,0.057428,0
-2.400001,-9.633504,0.043071,0
-2.36052,-9.672985,0.072981,0
-2.307878,-9.780663,0.105284,0
-2.268396,-9.747163,0.045464,0
-2.368894,-9.622736,0.057428,0
-2.402394,-9.708878,0.049053,0
-2.463411,-9.658628,0.040678,0
-2.287539,-9.74836,0.031107,0
-2.368894,-9.686147,0.069392,0
-2.449054,-9.647861,0.083749,0
-2.416751,-9.670592,0.074178,0
-2.391626,-9.652646,0.039482,0
-2.409573,-9.704092,0.044267,0
-2.350948,-9.723235,0.064606,0
-2.295913,-9.759127,0.071785,0
-2.374876,-9.683753,0.023928,0
-2.394019,-9.661021,0.020339,0
-2.396412,-9.676576,0.087338,0
-2.365305,-9.653843,0.090927,0
-2.372484,-9.644272,0.062213,0
-2.421537,-9.663414,0.072981,0
-2.416751,-9.657433,0.116052,0
-2.40359,-9.622736,0.008375,0
-2.341377,-9.699306,0.039482,0
-2.372484,-9.687343,0.141177,0
-2.422733,-9.690931,0.088534,0
-2.380858,-9.603594,0.010768,0
-2.348555,-9.672985,0.007178,0
-2.352145,-9.724432,0.112463,0
-2.372484,-9.719646,0.071785,0
-2.414358,-9.692128,-0.028714,0
-2.422733,-9.616754,0.009571,0
-2.389233,-9.631111,0.104088,0
-2.379662,-9.706486,0.092124,0
-2.475375,-9.742377,0.021535,0
-2.391626,-9.669396,0,0
-2.409573,-9.674182,0.059821,0
-2.346163,-9.690931,0.100499,0
-2.376073,-9.645469,0.107677,0
-2.36052,-9.717253,0.064606,0
-2.471786,-9.571291,0.058624,0
-2.395216,-9.652646,0.001196,0
-2.329413,-9.716057,0.087338,0
-2.426322,-9.738788,0.129212,0
-2.389233,-9.686147,0.043071,0
-2.370091,-9.677772,0.032303,0
-2.317449,-9.592826,0.004786,0
-2.45025,-9.71127,0.057428,0
-2.374876,-9.672985,0.094517,0
-2.365305,-9.71845,0.069392,0
-2.379662,-9.716057,0.075374,0
-2.391626,-9.71127,0.074178,0
-2.376073,-9.724432,0.043071,0
-2.298306,-9.600005,-0.019143,0
-2.358127,-9.689735,0.090927,0
-2.392823,-9.716057,0.049053,0
-2.364109,-9.653843,0.050249,0
-2.318645,-9.7017,0.084945,0
-2.392823,-9.71127,0.04666,0
-2.335395,-9.692128,0.107677,0
-2.372484,-9.720841,0.058624,0
-2.470589,-9.627522,0.034696,0
-2.459822,-9.62154,0.114855,0
-2.39043,-9.607183,0.061017,0
-2.342573,-9.771091,0.02991,0
-2.380858,-9.689735,0.04666,0
-2.368894,-9.716057,0.070588,0
-2.368894,-9.71486,0.064606,0
-2.471786,-9.695717,0.059821,0
-2.328217,-9.639486,0.07657,0
-2.311467,-9.693325,0.041874,0
-2.311467,-9.706486,0.061017,0
-2.371287,-9.728021,-0.051446,0
-2.329413,-9.747163,0.065803,0
-2.321038,-9.682557,0.105284,0
-2.35693,-9.7017,0.095713,0
-2.395216,-9.656236,0.035892,0
-2.39043,-9.676576,0.045464,0
-2.423929,-9.704092,0.04666,0
-2.382055,-9.704092,0.062213,0
-2.333002,-9.6682,0.059821,0
-2.488536,-9.635897,0.150748,0
-2.395216,-9.678967,0.005982,0
-2.405983,-9.74477,0,0
-2.335395,-9.692128,0.082552,0
-2.401197,-9.745967,0.072981,0
-2.334198,-9.707682,0.113659,0
-2.470589,-9.653843,0.014357,0
-2.382055,-9.699306,0.12682,0
-2.391626,-9.682557,0.072981,0
-2.364109,-9.633504,0.031107,0
-2.352145,-9.771091,0.08016,0
-2.459822,-9.686147,0.071785,0
-2.367698,-9.743573,0.064606,0
-2.370091,-9.601201,0.065803,0
-2.377269,-9.594023,0.039482,0
-2.389233,-9.670592,0.106481,0
-2.416751,-9.676576,0.038285,0
-2.446661,-9.645469,0.044267,0
-2.379662,-9.699306,0.070588,0
-2.340181,-9.631111,0.095713,0
-2.354537,-9.68136,0.089731,0
-2.405983,-9.700503,0.069392,0
-2.389233,-9.677772,0.09332,0
-2.32702,-9.674182,0.087338,0
-2.342573,-9.704092,0.065803,0
-2.413162,-9.695717,0.075374,0
-2.376073,-9.730413,0.102891,0
-2.402394,-9.689735,0.074178,0
-2.359323,-9.675379,0.003589,0
-2.329413,-9.71127,0.034696,0
-2.383251,-9.637094,0.077767,0
-2.36052,-9.65504,0.069392,0
-2.324627,-9.734003,0.017946,0
-2.395216,-9.683753,0.088534,0
-2.355734,-9.729217,0.010768,0
