ax,ay,az,label
2.143969,-13.06003,-0.756132,3
-8.804392,-2.871387,1.701297,3
-6.783652,-7.995617,3.755535,3
7.433304,-18.66641,-2.22054,3
4.711468,-16.1025,-0.113659,3
-8.617751,-6.364908,-0.558724,3
-11.6674,-5.60758,-0.705883,3
-6.4343,-7.774281,2.715854,3
8.221739,-16.38246,-0.917647,3
10.83709,-14.95275,0.081356,3
-9.174082,-5.155336,4.725825,3
-7.505088,-8.005188,-0.16989,3
4.995017,-15.71367,0.413958,3
4.072584,-17.12065,-0.12323,3
-0.967897,-8.361719,1.433301,3
-12.32902,-6.708278,0.245264,3
-3.595216,-9.320044,-0.538385,3
9.469596,-17.91985,3.379862,3
9.537791,-17.56093,0.122034,3
-5.709275,-3.699304,3.773481,3
-8.910872,-7.332805,-1.432104,3
2.395216,-14.89412,-0.472582,3
5.547759,-15.88236,2.236093,3
-2.707479,-10.05584,-0.09332,3
-9.274581,-9.491131,-1.142573,3
-7.100701,-7.596015,2.683551,3
8.513663,-16.01995,0.798006,3
8.134401,-16.75813,3.190829,3
-4.599005,-4.686343,1.864009,3
-7.774281,-6.746563,2.364109,3
2.64048,-15.24707,0.160319,3
7.739585,-17.04767,0.990629,3
-1.628316,-10.1025,0.631705,3
-8.725428,-10.01755,-0.37328,3
-7.965706,-7.739585,0.597009,3
0.807578,-11.5358,1.018146,3
6.748957,-13.13301,0.544367,3
-1.90708,-5.625526,2.427519,3
-8.030313,-3.748357,1.134198,3
2.06381,-14.93839,1.758725,3
6.644869,-18.71546,2.207379,3
-0.675972,-12.24407,-1.674976,3
-6.56112,-9.976874,3.791427,3
-9.946964,-10.50928,-0.506082,3
0.12682,-11.71167,-1.031307,3
5.210371,-10.57388,1.899901,3
0.189033,-8.579466,-0.489332,3
-5.982057,-4.31067,4.370491,3
-1.987239,-11.3695,2.605784,3
4.001996,-17.42214,-2.854637,3
-0.435494,-10.34537,-1.616352,3
-8.062616,-8.729016,3.896712,3
-8.350951,-11.20439,0.574277,3
3.117848,-11.5693,-0.337388,3
4.882555,-11.02015,1.585245,3
-2.836691,-6.327819,-0.327817,3
-8.93839,-2.938386,1.738386,3
0.888934,-10.91606,-0.028714,3
3.870391,-13.68096,-0.538385,3
-1.947758,-9.309277,-2.262414,3
-8.405987,-8.71107,1.732404,3
-8.928819,-10.12403,-0.387637,3
1.690529,-11.62194,-3.042474,3
2.813959,-10.64926,0.602991,3
-5.916254,-3.074777,-0.932004,3
-8.076973,-3.304488,-1.0337,3
0.710668,-11.97009,0.193819,3
3.781856,-13.13779,0.275175,3
-2.646462,-9.596415,-2.118845,3
-9.784252,-8.050652,0.197408,3
-10.03789,-9.728021,-1.889133,3
2.262414,-12.65325,-1.939383,3
6.553941,-12.38645,1.801795,3
-6.766902,-3.507878,2.684747,3
-8.081758,-7.994421,-0.569492,3
5.863612,-15.42174,-0.278764,3
4.262814,-14.08535,1.789831,3
-6.74417,-7.473982,-1.174876,3
-10.49971,-8.848659,0.183051,3
-5.992825,-9.232706,1.773082,3
6.831509,-15.74956,-0.746561,3
6.617351,-12.85783,3.572484,3
-5.511867,-4.766503,2.431108,3
-7.915458,-8.919246,-0.659223,3
7.814959,-16.52483,0.128016,3
3.259024,-14.07578,2.785245,3
-4.557131,-8.084151,-0.369691,3
-10.13001,-8.662019,0.278764,3
-4.572684,-10.42074,-0.5001,3
8.295916,-16.85983,1.318445,3
6.397211,-12.61137,2.422733,3
-7.862815,-4.086941,1.462015,3
-7.182057,-7.939385,-0.56351,3
7.9011,-14.38924,-0.082552,3
1.735993,-12.58625,2.096112,3
-8.469396,-4.147958,-1.829313,3
-11.26182,-6.585048,-2.402394,3
-4.438686,-9.395419,0.574277,3
5.201997,-15.11067,-2.273182,3
-0.22014,-6.935596,-0.862613,3
-9.151351,-2.245664,1.808974,3
-6.831509,-6.623333,0.417548,3
4.443472,-17.51187,-0.744168,3
0.909273,-11.15534,-2.48375,3
-12.68674,-2.834299,1.853241,3
-11.21636,-7.526624,-0.189033,3
-1.829313,-14.64766,-4.091727,3
4.291527,-9.196815,1.558924,3
-2.755335,-7.095916,2.790031,3
-8.222935,-3.402594,1.266999,3
2.048256,-13.32084,1.947758,3
9.385847,-18.49173,1.257428,3
-3.499503,-11.70449,-0.562313,3
-6.256035,-8.847462,0.979861,3
-5.771488,-13.41297,1.923829,3
3.611966,-15.92184,-0.059821,3
3.991228,-11.06202,-0.204586,3
-4.255635,-5.123033,1.222732,3
-5.672186,-4.682754,0.550349,3
2.494518,-13.77069,0.299103,3
3.616751,-12.77289,-0.13998,3
-2.946761,-7.098308,-1.628316,3
-10.22453,-7.424929,0.356531,3
-8.484949,-10.25444,-3.041278,3
5.454439,-13.55414,-1.575674,3
4.369295,-10.90888,0.918844,3
-8.702696,-4.058227,-0.508475,3
-9.357133,-4.427918,-1.558924,3
4.589434,-13.54697,-0.13998,3
3.064009,-12.60539,0.667598,3
-4.859823,-5.592027,-2.542374,3
-13.18924,-7.463214,-0.841077,3
-9.46481,-9.062817,0.062213,3
5.158926,-14.4347,-1.253839,3
5.240281,-11.6363,1.819742,3
-10.79881,-2.839084,2.294717,3
-8.449057,-6.984649,-0.011964,3
9.102298,-17.15175,0.690329,3
5.095516,-14.2696,0.646062,3
-7.397411,-5.508278,-0.933201,3
-12.38884,-7.93819,-0.781257,3
-7.710872,-10.9364,-2.889333,3
5.656632,-14.28635,0.585045,3
1.174876,-12.14238,1.270589,3
-9.286545,-2.762514,1.039681,3
-9.189635,-5.459225,0.908076,3
7.490731,-16.08336,0.833899,3
8.179864,-15.64547,0.801596,3
-4.073781,-5.820541,1.81376,3
-10.92204,-7.996813,-1.696511,3
-5.922236,-12.06341,-0.239282,3
5.943771,-16.96392,0.855434,3
1.622334,-11.72124,0.535992,3
-5.490332,-3.303292,2.127219,3
-11.93181,-5.083552,1.594816,3
7.391429,-14.53999,-1.299303,3
5.018946,-13.76711,4.078567,3
-4.54397,-6.695118,0.137587,3
-6.348159,-7.819745,3.23031,3
-5.851648,-15.33321,0.945165,3
7.942975,-19.85923,-1.232304,3
5.674579,-13.17249,2.755335,3
-6.248857,-6.705885,1.379462,3
-6.806384,-4.978268,1.184447,3
2.069792,-14.24926,0.33021,3
8.529217,-14.32463,0.116052,3
-5.041678,-8.115258,1.282553,3
-10.11446,-3.5007,0.591027,3
-5.911468,-13.7695,2.137987,3
3.872783,-19.57329,-1.379462,3
5.676972,-11.82653,0.990629,3
-1.332802,-7.097112,3.439683,3
-7.182057,-6.339784,0.391227,3
2.196611,-13.40698,0.705883,3
8.391629,-19.2347,1.121037,3
-2.261218,-10.16112,-1.007378,3
-11.57887,-2.84028,3.322434,3
-8.603394,-10.15035,0.583849,3
3.756732,-18.81835,0.36012,3
2.805584,-13.37109,0.027517,3
-3.131009,-5.56092,1.905883,3
-7.427322,-4.429115,5.252246,3
0.412762,-13.23231,-0.100499,3
12.28475,-20.90848,0.017946,3
-2.774478,-12.20579,-1.556531,3
-13.86042,-2.891726,1.129412,3
-9.056834,-7.779067,2.149951,3
0.445065,-14.72663,-1.683351,3
6.319444,-16.58585,0.061017,3
-5.345566,-5.473582,2.318645,3
-9.60479,-1.572084,1.165305,3
0.160319,-12.15913,3.976871,3
10.72822,-21.56292,-0.017946,3
1.862812,-12.54318,-2.602195,3
-12.65803,-2.914458,2.659622,3
-10.52962,-7.755138,0.177069,3
2.618945,-14.82952,-1.332802,3
5.698507,-16.07618,0.113659,3
-4.951946,-4.754539,1.557728,3
-9.394221,-2.279164,2.35693,3
1.239482,-12.85305,-1.161715,3
10.86102,-17.40779,-0.465404,3
-3.888337,-9.851251,0.223729,3
-11.06082,-2.347359,0.940379,3
-4.17069,-11.11107,-0.320638,3
4.151547,-20.02075,-2.627319,3
1.460818,-10.69951,-2.182254,3
-6.149554,-4.1671,0.081356,3
-12.08734,-1.838884,1.464407,3
-3.34397,-10.58106,-3.037688,3
9.023334,-12.88535,-0.611366,3
-2.604587,-7.237092,2.812763,3
-10.52483,-3.128615,-0.838684,3
-4.110869,-14.08774,0.675972,3
3.236293,-20.79961,-1.972882,3
1.698904,-10.81436,-3.309274,3
-5.499903,-5.006981,1.421337,3
-14.68595,-1.103091,1.048056,3
-2.385644,-10.39442,-3.329613,3
9.548558,-12.25484,0.884148,3
-2.094916,-6.851848,3.893123,3
-9.4349,-5.219943,1.421337,3
-3.454039,-15.81656,-1.822134,3
6.847062,-21.49473,-1.131805,3
-0.011964,-11.09552,-0.495314,3
-9.377472,-5.210371,0.452244,3
-11.37428,-2.249253,3.104687,3
2.303092,-11.84328,0.084945,3
11.4676,-14.9025,1.78026,3
-2.317449,-7.076773,3.605984,3
-9.401401,-5.576474,0.547956,3
-1.757528,-15.53899,0.254836,3
7.926225,-21.48635,-0.652044,3
0.689133,-11.18405,0.138784,3
-8.449057,-4.492525,0.118445,3
-10.86341,-2.784049,4.455436,3
3.27697,-12.28714,-0.904487,3
12.72862,-14.90848,-1.895116,3
-2.468197,-3.663411,3.649055,3
-13.27418,-4.699504,-0.831506,3
-2.659622,-11.79542,-2.526821,3
7.810174,-18.97149,-0.522832,3
-2.024328,-8.569895,-1.694118,3
-9.698111,-3.732804,-0.989432,3
-13.68336,-0.957129,2.411965,3
3.934997,-11.55015,-3.25065,3
10.41835,-13.1019,0.930808,3
-4.779664,-5.260621,1.369891,3
-9.692128,-3.336791,1.12343,3
-5.12782,-12.9021,0.102891,3
5.767899,-19.42374,-3.930212,3
4.432704,-10.95075,1.368695,3
-11.20679,-5.619544,-1.101895,3
-15.29014,-0.288335,-1.572084,3
0.230907,-9.067601,-1.893919,3
6.342176,-13.00978,-0.210568,3
-1.032503,-4.351348,1.802992,3
-12.41277,0.08016,1.446461,3
-6.699903,-12.88535,-2.025524,3
7.639086,-19.0026,-0.494118,3
0.685544,-12.18425,-0.51326,3
-5.112266,-6.397211,-0.309871,3
-13.05285,-1.001396,-0.372084,3
-0.891326,-9.393025,-4.869394,3
10.32862,-13.29093,2.738585,3
-3.982853,-7.554141,0.999003,3
-10.87179,-1.015753,-0.510868,3
-5.824131,-10.58106,1.069592,3
2.934797,-19.37947,-3.815356,3
4.465007,-10.91725,-0.0335,3
-8.683554,-4.272385,-1.165305,3
-10.64088,-1.240679,-3.081956,3
-1.737189,-11.15773,0.847059,3
6.283552,-12.67478,-0.884148,3
1.320838,-9.433703,0.039482,3
-10.49971,-1.0002,0.616152,3
-6.52762,-10.48774,-0.581456,3
6.041877,-19.95614,-0.253639,3
-0.398405,-12.3697,-3.005385,3
-4.749753,-3.81057,-1.895116,3
-10.81197,-0.503689,1.055235,3
-2.505286,-10.41237,-1.969293,3
8.906086,-12.64009,-0.942772,3
-3.438486,-8.639286,-0.818345,3
-11.14816,-1.925026,-2.340181,3
-5.361119,-8.111669,3.154937,3
3.486342,-19.89153,-2.359323,3
2.268396,-14.13201,-4.226922,3
-7.842476,-3.600002,0.672383,3
-12.38286,-0.704686,-2.132005,3
-0.650848,-8.882158,2.398805,3
6.610172,-15.89791,1.131805,3
6.636494,-12.00359,-4.784449,3
-11.09552,-1.993221,2.328217,3
-12.05743,-5.95095,-0.952343,3
3.592823,-14.74816,-1.391426,3
-0.620938,-15.58924,-2.374876,3
-3.558127,-6.533602,-3.576073,3
-14.15594,-0.835095,3.29731,3
-8.350951,-6.196214,-2.226521,3
11.45085,-15.67418,0.995414,3
4.710271,-15.61077,-2.165505,3
-11.66022,-2.136791,-0.187837,3
-14.54118,-3.248257,1.61037,3
-0.20339,-10.65045,-4.554738,3
