ax,ay,az,label
8.506484,-14.04826,0.311067,2
-10.52124,-2.874977,1.57687,2
-11.90549,-2.512464,0.902094,2
0.687937,-13.69293,1.026521,2
12.34098,-19.45245,-0.520439,2
1.674976,-11.22234,1.159323,2
-14.86182,-1.125823,2.309074,2
-6.479764,-10.17667,0.415155,2
10.19223,-21.51746,1.141376,2
7.191628,-16.82633,-1.147359,2
-4.375276,-3.062813,1.777867,2
-15.25664,-0.875773,1.042074,2
0.340977,-12.04427,-1.531407,2
13.41536,-20.07578,1.403391,2
-2.353341,-9.661021,-0.315853,2
-10.19103,-1.527817,-0.130409,2
-9.657433,-7.910672,2.011168,2
7.37109,-19.12224,-2.585445,2
7.471589,-14.77209,0.825524,2
-6.733403,-3.389433,0.769292,2
-12.81237,-0.468993,-0.604188,2
-0.008375,-11.71526,1.034896,2
10.64567,-20.95514,-1.621137,2
1.002593,-8.322237,-0.082552,2
-12.43311,0.020339,1.751546,2
-9.305688,-8.999406,-1.981257,2
4.576273,-15.77947,-0.598206,2
6.190232,-14.89771,-2.112862,2
-5.909075,-5.318048,0.066999,2
-12.91406,0.641276,2.171487,2
-2.493321,-8.895318,-0.043071,2
12.54318,-21.1358,0.258425,2
3.510271,-12.89014,-1.491925,2
-13.05763,0.896112,1.661815,2
-11.11227,-7.454839,1.745564,2
3.889533,-15.29731,-2.57707,2
10.82872,-20.24567,-2.262414,2
-3.992425,-6.443871,0.642473,2
-12.21775,-0.214158,0.467797,2
-9.728021,-5.822934,2.098505,2
10.28555,-19.0349,-3.089134,2
7.847262,-12.28595,0.502493,2
-11.38625,-1.529014,1.141376,2
-13.28256,-2.423929,-1.599602,2
2.298306,-14.28156,-0.520439,2
7.989635,-20.77329,-1.160519,2
-2.677569,-7.910672,-1.087538,2
-11.95574,0.602991,0.552742,2
-9.090333,-6.037091,1.097109,2
9.510273,-18.73341,-4.834698,2
4.609773,-10.50329,0.074178,2
-13.87,-0.26321,0.041874,2
-13.94657,-2.027917,-2.100899,2
2.055435,-13.62473,-1.835295,2
6.573084,-17.64228,-1.98365,2
-7.467999,-5.959325,-0.522832,2
-14.75175,0.775275,1.028914,2
-7.831708,-7.569695,0.717847,2
10.63969,-19.24428,-2.898905,2
2.285146,-10.70668,-0.881755,2
-13.0696,-0.680758,1.87358,2
-10.77727,-7.41775,2.020739,2
5.143373,-18.32663,-1.842474,2
6.471389,-15.78186,-2.269592,2
-6.041877,-3.232704,2.309074,2
-12.85305,-1.960918,1.415355,2
-0.0335,-12.96431,2.10688,2
12.58385,-20.49213,1.219143,2
-0.307478,-11.05604,-1.052842,2
-11.47957,-1.584049,2.172683,2
-9.58804,-8.447861,2.17029,2
7.574481,-18.97628,-1.786242,2
8.463414,-15.62035,-0.06341,2
-7.337591,-4.785645,0.909273,2
-10.88854,-2.019542,1.17009,2
-3.463611,-11.07877,2.566302,2
12.13281,-20.47419,-1.289732,2
4.372883,-10.61695,1.312463,2
-14.14637,-2.626123,0.984646,2
-10.08814,-6.880561,1.381855,2
5.316852,-15.89074,0.422333,2
8.568698,-18.79323,-1.908276,2
-1.624727,-6.535995,1.600798,2
-13.36631,-1.384248,2.627319,2
-3.964907,-9.629915,-0.9667,2
9.49472,-19.6379,0.300299,2
4.469792,-10.6684,-2.342573,2
-11.64706,-1.075574,2.839084,2
-11.10629,-6.201,1.59362,2
3.336791,-13.05046,-2.922833,2
10.14318,-18.88655,-1.782653,2
-5.237889,-8.43111,1.578067,2
-11.80978,-0.734596,0.117248,2
-7.156933,-7.196414,2.316252,2
11.85285,-19.79223,-3.194418,2
5.569295,-11.88276,-1.060021,2
-10.48774,-0.155533,2.494518,2
-13.8688,-4.593023,0.71665,2
6.882955,-14.3019,-4.068995,2
7.538588,-19.19283,0.399601,2
-0.331406,-9.980463,-1.674976,2
-13.15335,0.582652,3.058027,2
-10.28794,-5.623133,-2.427519,2
10.62772,-17.96651,-3.056831,2
5.948557,-13.22154,-0.942772,2
-11.24866,-0.726222,1.850848,2
-11.75594,-1.489532,2.524428,2
-0.725025,-14.34019,-0.853041,2
15.79981,-22.15395,-2.133201,2
-0.642473,-11.72005,2.934797,2
-11.19602,-2.226521,-1.841277,2
-10.42553,-3.865605,2.457429,2
8.71466,-19.45963,-4.432704,2
10.59422,-14.80439,1.221536,2
-7.18445,-4.128816,1.118644,2
-12.49173,0.397209,0.01675,2
1.03011,-13.14617,-0.585045,2
11.52862,-25.45844,1.704886,2
2.787638,-14.57947,-1.133002,2
-12.02633,0.911665,1.446461,2
-13.05524,-3.609573,-3.589234,2
5.62433,-16.54398,0.875773,2
10.52244,-16.52005,-0.224925,2
-4.587041,-4.454239,2.441875,2
-13.42613,-0.090927,0.587438,2
-3.524628,-11.86003,-0.241675,2
13.70728,-23.48555,1.682154,2
2.500499,-14.9025,2.006382,2
-7.391429,-1.770689,-2.291128,2
-13.72882,-2.294717,1.951347,2
3.802195,-15.03889,-2.925226,2
11.93779,-18.11726,2.019542,2
-4.805984,-5.679365,-0.781257,2
-12.25125,2.159523,0.315853,2
-4.372883,-12.27398,1.567299,2
6.792027,-19.78625,-1.323231,2
5.915058,-12.93201,-3.031706,2
-10.19582,-0.820738,1.922633,2
-12.06461,-2.678765,-2.737389,2
2.847459,-14.90968,1.008575,2
11.39582,-17.45803,0.557528,2
-5.960522,-5.782256,-0.652044,2
-12.47737,2.93719,-0.325424,2
-5.541777,-12.72623,0.206979,2
6.105287,-20.12962,-0.551546,2
1.731207,-11.71287,-3.04367,2
-12.64487,1.009771,1.664208,2
-13.42613,-1.755135,-2.291128,2
5.883951,-14.95634,-1.457229,2
11.15893,-17.1039,1.792224,2
-6.903294,-4.027121,-0.001196,2
-15.52822,2.132005,1.138984,2
-1.543371,-14.25883,-1.835295,2
10.07259,-23.12543,2.062613,2
0.075374,-13.58286,1.152144,2
-12.41516,-1.788635,0.997807,2
-11.23311,-3.990032,2.031507,2
10.18266,-19.94537,-1.424926,2
12.2345,-18.83869,1.627119,2
-5.115855,-3.885944,3.180061,2
-13.99442,0.68674,1.244268,2
1.100698,-15.87279,-0.819542,2
10.38964,-25.00021,2.252842,2
3.926622,-13.72523,-0.159123,2
-10.89691,-1.706082,3.286542,2
-11.89711,-4.650451,-1.422533,2
7.050452,-18.15435,0.575474,2
12.06222,-18.17588,1.871187,2
-6.888937,-5.580062,0.591027,2
-14.02074,1.457229,0.701097,2
-3.499503,-12.11965,1.554138,2
13.05165,-26.26362,2.124826,2
1.209572,-13.63071,2.094916,2
-9.110673,-1.485943,0.061017,2
-11.98326,-4.973482,3.443272,2
6.649654,-17.77149,0.567099,2
11.6674,-18.47738,2.499303,2
-1.001396,-6.825527,0.022732,2
-16.48176,0.066999,1.923829,2
-2.059024,-11.35753,0.130409,2
11.9354,-25.92623,3.326023,2
4.066602,-14.34617,-2.315056,2
-11.36112,-1.338784,1.182054,2
-10.50569,-3.979264,1.348356,2
4.494917,-16.9376,0.86022,2
11.61237,-17.96531,1.21675,2
-1.402194,-5.589634,1.744368,2
-15.69692,0.088534,1.312463,2
-0.844666,-12.39243,1.477568,2
10.68276,-22.83471,3.311667,2
5.016553,-14.85943,-3.713661,2
-11.91745,-0.363709,1.527817,2
-12.53719,-2.682354,-2.328217,2
1.875973,-14.32583,-0.178265,2
11.14697,-17.0022,0.013161,2
-5.960522,-4.144369,1.910669,2
-12.2022,1.221536,-2.136791,2
-7.173683,-11.05364,3.257828,2
10.09412,-19.71925,-2.358127,2
4.083352,-13.71805,0.37687,2
-10.05225,-1.756332,-1.916651,2
-15.06641,-2.898905,0.679562,2
0.270389,-10.99981,-1.262214,2
8.462217,-16.01157,0.260818,2
-0.331406,-6.465407,-1.625923,2
-14.42992,2.204986,1.665405,2
-6.144769,-10.07259,-1.557728,2
6.191429,-17.72244,-0.581456,2
2.776871,-11.67099,-3.774678,2
-12.07538,-1.562513,0.116052,2
-14.74577,-2.43709,0.87338,2
0.747757,-10.91366,-0.527617,2
9.480363,-15.55574,0.934397,2
0.20339,-7.432107,-2.24686,2
-16.68515,2.417947,2.868994,2
-6.879365,-10.11685,-1.958525,2
7.146164,-19.32324,-0.147159,2
0.440279,-12.05624,-2.598605,2
-13.65584,-0.333799,0.236889,2
-13.65225,-2.301895,-0.021535,2
-5.341977,-9.171689,0.910469,2
12.07538,-15.8692,-2.586641,2
-4.737789,-7.450054,-0.382852,2
-12.45704,1.136591,-1.477568,2
-8.321041,-7.01456,4.229314,2
6.832705,-18.81835,-3.951746,2
4.161119,-12.3673,-1.308874,2
-9.985249,-1.488336,-1.134198,2
-15.7029,-2.787638,0.272782,2
-2.330609,-9.32483,-1.270589,2
6.87099,-16.94836,-1.424926,2
3.669394,-8.898909,-4.097709,2
-17.00699,1.227518,3.104687,2
-10.66122,-2.93719,-0.18664,2
4.597808,-16.14677,0.531207,2
5.800202,-14.31865,-3.734,2
-10.17069,-3.507878,1.11027,2
-13.57688,-3.457629,-0.223729,2
-8.725428,-8.478967,1.002593,2
10.78445,-18.45106,-3.596412,2
2.956332,-11.73919,0.587438,2
-12.64009,-0.455833,1.680958,2
-13.35554,-4.168297,2.17029,2
3.598805,-12.44746,-3.741179,2
5.479564,-15.99482,-1.730011,2
-3.902694,-5.665007,-0.293121,2
-15.49951,-3.516253,1.307678,2
-7.806584,-7.750352,-1.786242,2
14.22174,-19.89871,-1.908276,2
-0.352941,-13.89871,1.361516,2
-9.42174,-1.266999,1.438086,2
-14.30549,-3.359523,5.268996,2
4.213761,-14.52683,-4.304688,2
9.542577,-17.09193,2.723032,2
-4.610969,-9.290133,-0.138784,2
-11.64946,-3.815356,0.31346,2
-7.38784,-8.610572,0.711865,2
8.560324,-20.28635,-3.57727,2
7.424929,-13.55534,-0.638884,2
-12.8028,-0.769292,3.050849,2
-12.79682,-1.069592,-0.543171,2
-1.514657,-13.94417,1.470389,2
8.85105,-18.75136,-2.035096,2
-1.253839,-9.542577,2.18704,2
-13.81975,-3.209971,1.915455,2
-8.713464,-7.927422,0.13998,2
11.46521,-20.92523,-0.254836,2
6.585048,-16.13121,0.275175,2
-5.669794,-3.346363,1.609173,2
-14.55434,0.701097,1.855634,2
0.624527,-14.07099,-2.146362,2
9.497113,-23.87439,0.695115,2
-4.265206,-10.90888,0.124427,2
-10.38724,-1.566102,0.854238,2
-12.09452,-7.420143,1.706082,2
7.574481,-19.12583,-1.502692,2
11.34078,-16.30469,3.199204,2
-8.894122,-4.061816,2.035096,2
-14.0016,-0.318245,-2.122434,2
1.886741,-14.29592,1.545763,2
9.869197,-24.45584,0.488136,2
-1.246661,-12.22732,0.241675,2
-8.712268,-1.802992,1.958525,2
-10.38485,-9.643075,1.129412,2
9.696914,-20.04707,-2.258824,2
9.288938,-16.32264,3.65384,2
-8.744571,-2.791228,1.086341,2
-13.73121,-0.490529,-1.581656,2
0.320638,-13.12583,1.497907,2
10.43989,-22.55116,-0.641276,2
2.008775,-11.84926,1.281357,2
-9.676576,-1.472782,1.542174,2
-9.493524,-8.316256,0.350549,2
10.52005,-20.05305,-2.807977,2
8.094919,-15.03291,0.040678,2
-9.629915,-0.630509,0.480957,2
-14.8008,-0.044267,-2.92044,2
0.111266,-11.1362,-0.116052,2
8.836694,-19.62593,-1.975275,2
-0.824327,-9.169296,-0.348156,2
-14.41317,0.411566,1.128216,2
-10.36332,-7.040881,-1.54696,2
11.14577,-19.66422,-0.066999,2
7.520642,-15.45285,0.900898,2
-3.211168,-3.463611,-0.348156,2
-13.27897,0.731007,2.183451,2
-2.423929,-14.24208,-4.039085,2
13.71446,-20.59981,-0.577867,2
-2.884548,-11.29412,0.368495,2
-10.7007,-1.133002,-0.872184,2
-9.030513,-6.372087,0.989432,2
3.852444,-16.5356,-2.74696,2
11.17807,-15.43969,-0.658026,2
-8.993423,-2.835495,2.103291,2
-10.37169,1.227518,-1.520639,2
-2.311467,-12.95235,1.314856,2
9.663414,-22.4028,-3.29731,2
3.195615,-9.760324,0.744168,2
-10.68635,-0.838684,1.588834,2
-13.17727,-6.927222,-2.45384,2
7.015756,-15.98764,-0.107677,2
6.039485,-14.86182,-0.498904,2
-1.265803,-5.100301,-2.427519,2
-15.15135,2.081756,2.475375,2
-3.026921,-10.10011,-2.992225,2
9.025726,-21.28894,-0.851845,2
1.259821,-9.243474,-1.927419,2
-15.64427,1.569692,0.721436,2
-10.21975,-6.284749,-1.200001,2
-0.679562,-13.09113,0.236889,2
9.007781,-15.66102,-2.854637,2
-2.863013,-5.240281,0.54676,2
-13.62952,1.727618,-0.215354,2
-4.110869,-9.202796,0.911665,2
10.58465,-19.59004,-0.327817,2
-0.489332,-12.60898,-2.269592,2
-10.87538,1.484747,0.507278,2
-14.24926,-4.515256,-0.386441,2
1.318445,-13.08635,-2.751746,2
7.308877,-17.23072,1.01336,2
-1.982454,-6.999006,-3.65384,2
-12.54916,2.56391,2.807977,2
-9.707682,-7.360322,-1.992025,2
7.99801,-16.21496,-2.215754,2
3.591627,-11.06441,-0.290728,2
-13.91905,-1.730011,-1.091127,2
-13.78864,-3.22074,-1.071985,2
-4.655236,-10.24128,0.620938,2
11.57049,-19.1366,-4.151547,2
-0.467797,-9.394221,0.363709,2
-16.21855,2.099702,-0.671187,2
-10.00678,-4.096512,2.340181,2
3.75075,-15.25305,-1.526621,2
4.478168,-10.7031,-2.650051,2
-7.935796,-1.759921,-0.17348,2
-15.42174,-2.429911,-1.477568,2
-5.779863,-7.424929,-2.080559,2
7.406982,-18.16511,-2.260021,2
2.273182,-10.83709,-3.189633,2
-11.9342,1.467997,3.589234,2
-12.48336,-1.913062,-1.777867,2
3.270988,-13.95614,-2.037488,2
7.890333,-14.40958,-1.917847,2
-9.383454,-3.856034,-0.192622,2
-12.6018,-2.883351,-0.821935,2
-9.834501,-8.080563,0.526421,2
11.43291,-20.08057,-4.758128,2
4.363312,-12.25245,1.243071,2
-13.03012,0.285942,-1.089931,2
-16.06302,0.235693,1.962115,2
-0.620938,-11.05125,-4.441079,2
7.65464,-16.51646,-2.427519,2
-3.940979,-6.224928,-0.490529,2
-17.95454,0.857827,0.874577,2
-6.478568,-7.484749,-1.658226,2
5.880362,-19.09831,-1.598405,2
8.846266,-14.31267,-3.048456,2
-9.211171,-0.51685,3.566502,2
-15.30808,1.607977,-3.908676,2
-0.98345,-11.47598,-2.094916,2
9.864411,-18.42473,-2.221736,2
-3.072384,-9.302097,0.038285,2
-13.36631,0.855434,-0.5001,2
-14.53281,-5.820541,-1.121037,2
6.709475,-17.27857,-2.758924,2
5.156533,-13.76711,0.71665,2
-7.420143,-3.025724,-0.329013,2
-15.28176,2.908476,1.312463,2
-2.982653,-10.29392,-2.89053,2
10.78684,-21.10829,-0.15673,2
0.150748,-9.968499,-0.069392,2
-13.03849,-1.345963,0.212961,2
-10.83829,-6.802795,0.058624,2
0.841077,-14.6345,-1.182054,2
8.9683,-16.1707,-2.045863,2
-6.221339,-4.520042,0.637687,2
-12.58505,2.151147,-1.159323,2
-5.655437,-8.196614,1.086341,2
9.542577,-21.48755,-3.067599,2
2.215754,-10.14916,-1.018146,2
-14.94557,1.899901,0.984646,2
-13.03969,-5.129015,-2.657229,2
1.037289,-13.18804,-0.346959,2
6.233303,-18.12085,-2.979064,2
0.088534,-7.65464,-1.418944,2
-15.75554,2.492125,2.080559,2
-7.050452,-5.761917,-0.87697,2
9.035297,-17.82055,0.717847,2
4.17069,-12.72264,-2.714657,2
-10.93999,-0.999003,-0.789632,2
-16.01516,-2.476572,1.09352,2
-1.292124,-10.41237,-2.456232,2
11.42094,-21.64428,-0.824327,2
-2.084148,-10.17667,-2.184647,2
-12.3362,0.818345,-0.76331,2
-12.65803,-2.627319,0.951147,2
5.80738,-16.02832,-3.675375,2
6.212965,-11.56332,-1.512264,2
-11.05005,-1.515853,0.594616,2
-15.77588,-2.306681,-0.403191,2
-0.741775,-12.41875,-1.48355,2
11.55733,-22.06661,-0.071785,2
-0.704686,-10.26521,-0.671187,2
-15.26741,0.008375,0.433101,2
-9.566504,-6.832705,2.516053,2
11.001,-19.0361,0.762114,2
3.381058,-13.13301,-0.912862,2
-9.360723,-1.757528,0.795614,2
-13.97408,-5.784649,2.21695,2
2.154737,-15.93141,-1.282553,2
12.05265,-21.02454,-0.418744,2
-0.817149,-7.211968,2.329413,2
-14.41795,-0.697508,1.0002,2
-4.351348,-9.961321,-0.451047,2
13.26102,-20.90968,1.885544,2
0.705883,-13.17608,-0.57667,2
-10.5021,-0.996611,-0.345763,2
-10.99741,-5.9677,2.201397,2
3.366702,-17.42334,-2.29711,2
10.29871,-18.1029,-0.010768,2
-3.829713,-5.644669,0.425922,2
-12.58864,1.194019,-0.090927,2
-5.300103,-8.529217,1.389034,2
11.71287,-19.94537,-1.219143,2
5.31087,-11.43051,-0.618545,2
-11.5035,-1.728814,2.10688,2
-12.32304,-4.628915,-1.42014,2
2.757728,-13.5697,-0.098106,2
10.77488,-20.92882,-0.693919,2
-3.729214,-6.843473,-1.456033,2
-12.60539,1.701297,0.532403,2
-7.57089,-6.157929,0.829113,2
9.566504,-19.35554,-1.493121,2
6.82792,-10.29751,0.757328,2
-11.29771,-0.81356,0.524028,2
-11.15295,-6.250053,-1.619941,2
1.767099,-12.16631,0.222532,2
6.85783,-18.40679,-0.574277,2
-5.258227,-5.272584,-2.112862,2
-13.95973,2.169094,0.927219,2
-4.923233,-7.987242,0.959522,2
8.865408,-21.01855,-2.324627,2
1.386641,-9.493524,-1.138984,2
-14.59741,-0.473779,1.935793,2
-14.40958,-6.080163,-1.81017,2
4.248456,-16.87778,-1.948954,2
7.987242,-16.64926,1.741975,2
-7.649854,-6.084948,0.468993,2
-11.74876,-0.789632,0.719043,2
-2.970689,-10.88017,1.42014,2
9.975677,-22.08097,-2.143969,2
2.498107,-9.692128,0.299103,2
-13.63311,-0.967897,2.56391,2
-11.39223,-9.061619,-0.474975,2
3.757928,-16.44826,0.035892,2
8.921639,-17.10509,0.740579,2
-5.156533,-7.203593,1.115055,2
-11.30369,-2.074577,1.639084,2
-1.283749,-12.43789,0.679562,2
10.79642,-22.39802,-0.342174,2
2.32702,-9.878769,0.808774,2
-12.95115,-0.557528,2.897708,2
-9.116654,-10.27478,0.424726,2
6.199803,-17.02493,0.972682,2
7.90469,-17.19363,-1.925026,2
-3.275774,-7.335198,1.676172,2
-14.85823,-0.547956,3.058027,2
-4.09412,-9.645469,0.774078,2
11.31566,-21.26262,0.824327,2
4.09053,-13.75036,-1.534996,2
-10.22812,-0.443869,3.506682,2
-11.1673,-7.135397,2.316252,2
5.501099,-16.55594,-0.344566,2
12.34936,-22.3382,0.666401,2
-2.871387,-10.42314,-0.095713,2
-11.04288,-1.491925,2.939583,2
-11.64467,-6.616155,2.37368,2
11.35514,-19.09114,-1.944168,2
6.916454,-12.335,1.521835,2
-9.719646,-3.558127,1.008575,2
-13.75873,-3.29731,2.331806,2
0.632902,-13.98844,0.568295,2
14.13919,-24.83271,-0.257228,2
3.160919,-13.62234,1.869991,2
-14.57827,-1.904687,2.183451,2
-10.44706,-5.212764,1.884348,2
6.7346,-19.17847,-2.003989,2
10.55354,-15.19921,0.372084,2
-6.329016,-3.53061,2.941976,2
-12.71426,-2.898905,1.201197,2
-0.819542,-13.00619,-0.068195,2
13.53141,-25.0373,1.369891,2
3.455236,-15.53061,-0.205783,2
-9.739985,-1.609173,1.548156,2
-14.52922,-2.396412,-1.165305,2
7.916654,-17.35873,-2.143969,2
8.199007,-17.6016,2.306681,2
-5.907879,-4.880162,1.160519,2
-11.65305,-0.803988,2.944368,2
-4.615755,-13.99203,1.532603,2
12.74896,-23.89473,0.321835,2
6.357729,-15.68017,2.409573,2
-8.824731,-3.75075,0.388834,2
-12.88655,-3.911069,3.731607,2
2.539981,-14.89891,-1.010968,2
13.70728,-19.56133,2.035096,2
-3.485146,-9.148958,-0.070588,2
-12.87937,-0.413958,1.969293,2
-8.423933,-9.792627,2.860619,2
6.865008,-21.7364,-1.009771,2
5.303691,-15.14059,-0.849452,2
-7.733603,-3.07717,2.837888,2
-12.71905,-3.2004,-0.665205,2
1.712065,-14.3366,2.891726,2
12.03351,-20.80799,0.709472,2
-1.578067,-9.883554,0.666401,2
-12.8363,-1.342373,1.975275,2
-9.71486,-8.35813,2.135594,2
8.098508,-20.45265,0.288335,2
7.281359,-15.94218,-0.026321,2
-5.73081,-5.102695,-0.260818,2
-12.69273,-2.395216,3.515056,2
-1.884348,-11.3348,-0.230907,2
11.39343,-20.53042,-0.388834,2
2.941976,-10.81436,-0.168694,2
-14.78884,-1.884348,2.012364,2
-9.915856,-7.846066,2.243271,2
3.682554,-15.61077,0.297906,2
9.548558,-18.72264,-3.329613,2
-3.506682,-5.821737,0.544367,2
-13.93341,-2.04706,4.559524,2
-1.859223,-11.60878,-1.79701,2
12.31586,-19.65823,-0.282353,2
1.79701,-7.810174,0.746561,2
-16.07498,-0.364905,0.289532,2
-7.636693,-8.31147,-0.496511,2
4.998607,-17.4042,-0.228515,2
1.914258,-13.17249,-3.244668,2
-6.973881,-2.015953,-1.438086,2
-15.21596,-0.729811,2.762514,2
-0.565903,-12.12802,-1.476372,2
10.90888,-17.92224,-1.487139,2
-2.481357,-5.822934,-0.133998,2
-15.97927,0.614955,-0.78365,2
-7.953743,-8.915657,-0.215354,2
8.604589,-22.52843,-0.458226,2
4.095316,-13.63789,1.421337,2
-11.45683,-0.344566,0.464208,2
-13.75394,-4.066602,1.171287,2
4.472186,-15.24707,1.10668,2
10.27837,-18.52404,0.192622,2
-3.18724,-6.222536,2.45025,2
-14.89652,-0.870987,1.049253,2
-5.359923,-10.85863,-0.065803,2
7.277771,-21.38944,1.592423,2
1.367498,-14.51367,-0.835095,2
-7.635497,-1.916651,0.229711,2
-15.21476,-1.929811,2.571088,2
0.075374,-13.99921,-2.07697,2
10.49612,-17.65783,1.680958,2
-4.45065,-7.148558,-0.400798,2
-13.39981,1.028914,1.45364,2
-8.543573,-10.37289,3.695715,2
7.194022,-18.3362,-0.587438,2
6.874579,-14.98864,-0.715454,2
-8.835498,-3.775874,-0.382852,2
-12.27159,-3.488736,-0.445065,2
-2.764907,-11.69851,1.901098,2
10.45903,-18.41875,-1.605584,2
0.679562,-9.38465,-0.215354,2
-13.66182,0.519243,1.519442,2
-10.33819,-6.459424,1.834098,2
7.083951,-18.60061,-0.17348,2
3.939782,-15.01975,-3.125026,2
-4.790431,-5.235496,0.247657,2
-15.0676,-3.555735,2.962314,2
-6.185446,-9.226725,0.778864,2
10.74258,-18.76691,0.291924,2
3.367898,-11.58724,-0.854238,2
-13.70968,-2.59023,3.454039,2
-8.736196,-5.919843,3.698107,2
5.022535,-17.1362,-1.805385,2
11.24986,-19.91546,-3.099902,2
-6.329016,-6.397211,1.97049,2
-14.23251,-2.486143,0.100499,2
-7.636693,-8.287541,1.549353,2
9.360723,-19.2024,-1.385444,2
4.07737,-11.91865,-0.961915,2
-9.500702,-2.169094,3.895515,2
-14.16192,-4.072584,2.583052,2
6.071788,-13.83291,-1.470389,2
8.127223,-20.98745,0.734596,2
0.06341,-11.50948,1.39023,2
-14.01835,-2.231307,3.889533,2
-8.292327,-7.698907,-0.896112,2
12.49771,-20.27319,-1.271785,2
5.831308,-16.04746,0.958325,2
-7.957332,-2.036292,3.162115,2
-14.12842,-2.944368,2.980261,2
1.375873,-14.29831,-4.838288,2
12.5348,-20.96352,0.2333,2
-0.869791,-12.85305,1.487139,2
-12.53002,-2.986243,2.183451,2
-10.5667,-4.784449,1.866402,2
11.269,-21.01018,-0.87697,2
11.04527,-17.57528,1.134198,2
-7.208378,-4.058227,3.323631,2
-13.04567,0.690329,-0.471386,2
-0.445065,-16.65524,1.794617,2
11.38026,-24.87339,1.538585,2
2.07697,-13.17608,1.836491,2
-10.29153,-1.989632,0.977468,2
-12.27638,-5.432904,0.508475,2
8.807981,-19.35076,-0.521635,2
11.0369,-17.31087,3.194418,2
-5.254639,-5.749953,0.244068,2
-14.27917,0.835095,2.493321,2
-2.389233,-11.97129,-1.617548,2
11.39582,-25.0038,1.274178,2
1.550549,-13.81616,0.744168,2
-10.57867,-1.361516,1.762314,2
-10.80599,-5.27737,3.008975,2
5.386244,-18.01796,0.528814,2
11.52623,-18.42354,2.266003,2
-2.103291,-5.703293,0.937986,2
-17.29532,0.352941,2.618945,2
0.325424,-12.48216,-2.146362,2
11.68535,-25.46681,3.899105,2
2.218147,-12.91287,-0.45344,2
-12.1687,-1.51705,0.293121,2
-11.19961,-4.553542,1.862812,2
10.66122,-19.30649,-2.402394,2
8.437093,-15.23749,1.901098,2
-8.902497,-3.026921,1.607977,2
-15.38465,1.146162,-0.78365,2
-1.558924,-12.07658,-1.341177,2
9.619147,-19.7707,-3.682554,2
-3.116651,-8.202596,1.152144,2
-14.06262,-0.460618,-1.209572,2
-10.34417,-5.977271,-0.009571,2
8.768499,-19.59602,-2.409573,2
8.62134,-13.77309,-1.080359,2
-12.43789,-1.058824,4.210171,2
-13.24906,-1.54696,-1.519442,2
1.960918,-15.58565,-1.293321,2
8.967103,-17.98565,0.235693,2
-6.131608,-7.7013,1.152144,2
-12.28236,-4.336991,1.505085,2
-3.443272,-9.661021,1.112662,2
10.33939,-21.003,-0.114855,2
3.645465,-12.54437,-2.085345,2
-9.906286,-1.418944,3.667001,2
-9.704092,-4.143172,4.633701,2
7.831708,-18.16631,-4.211368,2
5.892326,-14.0698,-1.051646,2
-7.453642,-3.921836,1.144966,2
-14.41915,-3.24706,-0.520439,2
-3.121437,-9.772288,-0.264407,2
12.39243,-17.81935,-1.115055,2
-0.870987,-8.937192,-1.830509,2
-11.13979,0.577867,-0.035892,2
-8.219346,-5.505885,3.528217,2
8.120044,-19.29213,-3.0006,2
2.667997,-12.33022,-1.238286,2
-8.639286,-1.125823,-0.665205,2
-16.136,-2.801995,0.154337,2
-2.335395,-9.073583,-1.745564,2
8.417951,-16.17189,-1.430908,2
-0.825524,-7.462018,-2.22054,2
-13.52663,1.418944,1.584049,2
-9.943375,-4.375276,2.512464,2
6.558727,-18.34577,-2.182254,2
5.706882,-12.73819,-1.422533,2
-12.31586,-1.066003,-0.678365,2
-15.28894,-2.526821,-0.458226,2
-1.90349,-9.257831,-0.387637,2
4.774878,-17.16372,-0.815953,2
2.987439,-8.280362,-3.945765,2
-19.85325,2.014757,2.752943,2
-10.99023,-3.511467,-3.115455,2
5.826523,-15.31765,1.704886,2
4.466204,-14.21097,-4.57747,2
-7.226324,-3.011367,-0.427119,2
-16.32743,-1.649851,-0.148355,2
-9.693325,-7.147361,-1.668994,2
12.28356,-17.32045,-2.770889,2
-0.727418,-11.57049,-0.978664,2
-9.585648,-0.031107,1.791028,2
-14.41795,-2.583052,3.79382,2
3.296113,-13.40698,-5.084748,2
7.936993,-15.34756,0.13998,2
-6.099305,-8.129615,-1.112662,2
-12.62812,-2.778067,-1.12702,2
-9.092727,-6.547959,-0.005982,2
7.051649,-18.53839,-2.658426,2
7.136593,-12.78605,-1.445265,2
-13.82812,0.136391,2.532803,2
-13.30649,0.214158,-1.288535,2
-1.71685,-12.57189,0.455833,2
7.401,-16.08814,-3.49711,2
-1.846063,-8.356933,0.97029,2
-16.17548,-1.881955,1.205983,2
-11.32643,-5.98445,-1.969293,2
10.002,-18.78007,-1.211965,2
5.18764,-14.06621,-1.482354,2
-5.775077,-1.604388,0.806381,2
-16.10728,2.097309,0.303888,2
-0.787239,-12.07299,-3.871587,2
7.948956,-21.29851,-0.116052,2
-7.890333,-9.355936,-1.883151,2
-11.68415,1.190429,0.086142,2
-15.10469,-5.018946,1.660619,2
7.505088,-17.79422,-3.550949,2
9.984053,-14.35335,3.169294,2
-7.243074,-3.906283,-0.028714,2
-14.4371,1.54696,0.416351,2
-3.163311,-12.16511,-1.875973,2
