ax,ay,az,label
-5.836095,-7.513463,2.134398,1
-8.645268,-3.658626,2.432304,1
0.927219,-14.14637,3.061616,1
8.476574,-16.59422,-5.504688,1
2.342573,-9.909875,0.501296,1
-13.95255,-4.843073,0.524028,1
-11.21037,-1.980061,1.611566,1
3.614359,-16.17309,0.191426,1
12.84108,-15.63829,-3.334399,1
-3.661019,-4.871787,1.138984,1
-10.43869,-5.718847,3.595216,1
-0.704686,-12.1029,-2.697908,1
5.04766,-12.38645,-1.448854,1
-2.830709,-7.172486,-3.71725,1
-10.069,-6.248857,2.385644,1
-6.666404,-8.897711,3.364309,1
3.795017,-15.34637,-3.899105,1
5.297709,-11.88994,-0.51685,1
-2.134398,-2.679961,0.721436,1
-8.471789,-3.803392,-1.792224,1
-8.450253,-6.252446,-1.959722,1
5.722435,-15.68974,-5.974878,1
-2.701497,-8.136793,3.719643,1
-6.240481,-5.812167,-0.854238,1
-7.605587,-11.44009,-0.662812,1
0.502493,-15.38106,-2.769692,1
6.070591,-11.35155,-1.849652,1
-4.334598,-2.210968,2.731407,1
-8.081758,-4.7342,-2.743371,1
-7.739585,-7.852048,-0.929612,1
6.504889,-14.28395,-3.448057,1
-2.500499,-7.182057,3.175276,1
-4.551149,-7.025328,-0.961915,1
-10.02952,-7.050452,2.433501,1
4.313063,-16.39203,-7.089933,1
0.531207,-10.05584,3.470789,1
-3.018546,-4.602595,-4.569095,1
-11.31326,-3.558127,5.27737,1
-3.583252,-12.07299,-5.952147,1
2.957529,-10.53321,-1.226322,1
-1.812563,-6.357729,-3.103491,1
-14.7697,-7.439286,6.271588,1
-8.122437,-6.111269,0.205783,1
3.767499,-16.79762,0.416351,1
7.798209,-13.44168,-5.101498,1
-4.096512,-5.56092,2.566302,1
-10.28076,-2.45384,2.635694,1
3.074777,-14.8367,-2.696711,1
2.137987,-11.99522,-6.33739,1
-2.621337,-5.315656,-2.105684,1
-15.37747,-4.704289,2.690729,1
-10.70549,-4.342973,-1.538585,1
1.136591,-14.3342,0.90688,1
8.971889,-17.58127,-5.534599,1
-5.245068,-8.019545,5.097908,1
-9.670592,-1.579263,4.644469,1
3.044867,-16.16352,0.814756,1
6.912865,-15.64188,-8.470592,1
-0.582652,-5.353941,0.338584,1
-19.05764,-3.460021,-1.594816,1
-5.838487,-5.513063,-0.344566,1
0.76331,-11.72005,0.58026,1
10.56312,-18.9033,-3.413362,1
-8.263614,-11.0668,2.334198,1
-15.1693,4.039085,4.474578,1
-2.185843,-10.62054,0.87697,1
16.06661,-22.88735,-0.409173,1
-3.151347,-14.51725,0.293121,1
-9.71845,-1.753939,-1.381855,1
-22.78087,-2.29711,4.291527,1
2.146362,-11.30728,-3.256632,1
13.94657,-18.36132,3.647858,1
4.508078,-16.49133,-3.391826,1
-18.06581,4.116851,4.10728,1
-6.062216,-3.68375,-3.919443,1
8.961122,-20.56033,7.099505,1
12.49173,-22.88974,-2.452643,1
-13.68814,0.952343,-1.988436,1
-13.59004,-2.837888,-4.09053,1
-12.01077,-6.861419,4.740181,1
8.230114,-20.48854,-1.554138,1
6.973881,-13.72284,3.064009,1
-17.31805,-2.51366,-4.274778,1
-13.2682,-0.865005,1.540978,1
-1.121037,-12.9009,4.126423,1
12.44866,-24.74657,3.940979,1
1.598405,-6.273981,-2.657229,1
-14.95514,-5.57767,-1.604388,1
-12.66043,-7.941778,-2.507678,1
8.469396,-15.63231,0.726222,1
5.860023,-10.04028,2.519642,1
-2.366502,-2.958725,-3.445665,1
-19.20719,-2.65364,-2.378466,1
-6.100502,-7.604391,1.728814,1
5.630312,-18.54677,1.84367,1
3.706482,-10.42912,-3.59402,1
-7.178468,-7.020542,0.924826,1
-11.3683,-10.79642,-3.098705,1
-1.354338,-14.18705,-0.631705,1
3.138187,-8.082954,0.476172,1
-3.957729,-4.499703,2.78046,1
-4.926822,-8.671589,-1.069592,1
-7.941778,-6.636494,1.824527,1
8.551949,-12.50369,-6.06461,1
2.92044,-10.42194,6.79442,1
-5.230711,-12.01795,-3.286542,1
-7.670193,-8.319845,1.074377,1
0.976272,-18.15793,-5.459225,1
1.040878,-7.704889,2.706282,1
-6.033503,-3.290131,-3.257828,1
-7.521838,-4.681558,6.143572,1
-1.149751,-14.91925,-3.43729,1
2.968297,-9.868,-1.732404,1
-1.447658,-4.831109,-0.89013,1
-11.2032,-9.501899,7.73121,1
-8.039885,-9.288938,-3.147758,1
4.755735,-16.09532,1.152144,1
-0.72024,-13.74677,-3.993621,1
-6.431907,-8.012366,1.789831,1
-11.03809,0.979861,4.650451,1
3.351148,-14.58545,1.131805,1
12.28116,-17.67219,-6.04427,1
-7.116254,-4.188636,-0.635294,1
-15.59044,-1.682154,-0.361316,1
-1.197608,-5.9007,3.186044,1
1.241875,-15.45644,-3.214757,1
16.61456,-18.90928,-5.235496,1
-15.6694,-10.0678,0.077767,1
-14.15833,3.792624,2.258824,1
-8.111669,-6.104091,0.014357,1
13.58645,-22.74378,-5.723632,1
-7.105487,-10.81077,1.913062,1
-16.23171,2.891726,-3.353541,1
-19.19762,-1.317249,1.769492,1
2.069792,-12.51805,-0.880559,1
12.00359,-19.06362,1.674976,1
5.849255,-15.52344,-1.613959,1
-21.64188,3.075974,2.457429,1
-10.26521,-3.899105,-3.994817,1
8.943174,-16.88376,7.03131,1
14.08176,-23.99762,-5.706882,1
-12.75375,5.618348,-0.807578,1
-17.47957,-1.672583,-4.376472,1
-3.821338,-9.538987,3.004189,1
9.527023,-20.69552,2.045863,1
6.326623,-15.94936,-2.49691,1
-17.96292,3.926622,3.571288,1
-11.11586,-3.858427,-2.787638,1
16.71865,-24.48336,3.82732,1
2.523232,-20.48376,-0.248854,1
-14.7015,6.833901,-3.829713,1
-20.83311,-1.416551,2.043471,1
2.548356,-14.22533,0.135194,1
16.35734,-21.69333,4.743771,1
-5.656632,-14.64886,-3.803392,1
-14.56272,4.162315,1.886741,1
-8.309077,-3.978068,3.81057,1
16.47099,-24.81118,-3.416951,1
-6.340981,-11.36232,-0.401994,1
-15.47199,3.809374,1.412962,1
-3.655036,-8.921639,0.539581,1
4.1671,-16.24966,-0.059821,1
7.286145,-17.42334,-6.763313,1
-12.27997,-7.422535,3.966104,1
-15.02573,4.680361,9.080762,1
4.07737,-15.97209,-6.007181,1
1.674976,-12.69632,-0.2668,1
-4.362116,-4.308277,2.178665,1
-6.034699,-11.80858,3.838088,1
-8.111669,-8.102098,0.051446,1
1.835295,-16.85863,-6.888937,1
-0.927219,-6.601798,1.540978,1
-9.786645,-4.255635,1.534996,1
-4.694718,-8.877372,-0.582652,1
-4.809574,-11.10629,1.338784,1
6.193821,-11.49392,-3.014956,1
4.254438,-9.540184,2.401197,1
-6.699903,-12.84706,3.365505,1
-10.98066,-8.817552,-1.897508,1
0.905683,-17.64109,-0.824327,1
3.842873,-8.987441,2.305485,1
-1.537389,-6.6341,4.67079,1
-13.84607,-8.376076,-2.85703,1
-1.799403,-8.901299,-0.021535,1
13.14258,-16.56551,4.815556,1
2.222932,-10.17069,-1.208375,1
-9.767502,-6.449853,-3.778267,1
-11.25464,-7.797013,5.682954,1
11.18645,-22.35973,0.299103,1
15.87159,-13.61516,1.264607,1
-15.77947,-1.463211,-1.867598,1
-14.91566,0.57667,-3.67418,1
2.28036,-11.41735,5.035695,1
14.8367,-22.91606,-1.542174,1
-13.45723,7.006185,-4.914857,1
-18.29433,1.077967,-1.247857,1
-0.327817,-12.35893,-0.202194,1
16.82274,-21.50549,-0.130409,1
-7.105487,-10.88375,-4.147958,1
-18.2357,5.627919,-0.742971,1
-3.931407,-7.259824,2.128416,1
11.48196,-22.44827,-1.682154,1
-5.475975,-9.408579,-2.379662,1
-17.02254,1.545763,4.392026,1
-2.932404,-10.06182,2.061417,1
4.57747,-19.22394,-2.22054,1
-0.293121,-15.32364,-3.048456,1
-9.383454,-8.712268,2.723032,1
-12.98226,3.504289,7.661819,1
6.85783,-16.43271,-0.496511,1
11.72603,-19.50509,-2.258824,1
-9.85484,-6.344569,2.410769,1
-16.93999,-0.868595,2.730211,1
0.602991,-9.462417,3.858427,1
3.005385,-20.36412,-2.740978,1
0.714258,-14.16671,-0.441476,1
-8.194221,-7.12104,4.242475,1
-3.270988,-2.596212,3.800999,1
5.231907,-16.26162,1.258625,1
4.325027,-16.41357,-4.679164,1
-10.0032,-4.313063,2.691926,1
-17.34916,-2.171487,6.28116,1
0.472582,-10.94357,1.56371,1
1.217947,-18.92244,-3.735196,1
0.66999,-12.6006,-1.87358,1
-10.21975,-5.397011,4.752146,1
-4.054638,-5.783452,1.902294,1
4.655236,-15.09392,1.338784,1
4.308277,-16.40759,-7.063613,1
-9.019745,-4.118048,0.625723,1
-16.89572,0.461815,5.542974,1
-2.725425,-9.389436,0.417548,1
3.803392,-19.46083,-0.616152,1
4.241278,-17.20559,-1.624727,1
-8.422735,-8.511271,-0.561117,1
-9.724432,2.676372,6.65444,1
-0.148355,-10.01636,1.143769,1
14.34138,-23.2379,-1.678565,1
-5.837291,-12.14597,-2.112862,1
-18.41397,7.826923,-3.906283,1
-14.64527,-0.602991,1.9669,1
3.711268,-16.93401,-1.311267,1
5.163712,-20.38326,-0.501296,1
-4.205386,-9.999606,-3.571288,1
-18.06103,5.647061,3.597609,1
-6.479764,-5.161318,1.200001,1
13.44168,-19.20001,2.167897,1
11.07039,-19.3017,-2.896512,1
-14.21337,2.891726,-3.364309,1
-18.04188,2.126023,-4.024727,1
-4.376472,-9.710074,4.381258,1
15.61436,-23.9701,-5.156533,1
5.431707,-11.57648,-2.204986,1
-19.78745,4.7342,-3.469593,1
-19.06721,0.995414,2.359323,1
2.900101,-11.9342,1.747957,1
20.55674,-19.97887,1.0337,1
3.543771,-7.988439,-1.417747,1
-11.85644,-4.408776,0.248854,1
-6.457032,-7.477571,-3.531806,1
7.365108,-17.86003,1.688136,1
9.016156,-15.68376,-1.258625,1
-8.801998,-4.097709,-1.111466,1
-18.14238,-1.080359,-3.315256,1
-0.738186,-8.505288,-0.236889,1
11.97847,-15.38705,0.81356,1
6.156733,-11.38026,1.72044,1
-4.025924,-12.1675,5.338387,1
-4.718646,-12.91048,-2.51366,1
9.468399,-16.87179,-2.161915,1
6.362515,-10.58824,2.289931,1
-6.159126,-9.499506,-0.979861,1
-10.61576,-3.388237,-0.518046,1
-9.974482,-7.859226,-0.821935,1
8.116454,-13.22154,-1.489532,1
6.07418,-10.1013,9.470792,1
-3.110669,-9.771091,4.295117,1
-0.605384,-15.18366,1.119841,1
9.518648,-17.7033,-1.147359,1
8.760124,-11.05963,0.556331,1
-7.831708,-7.597212,0.102891,1
-15.29253,-1.222732,-1.844866,1
-5.559724,-7.294519,-3.01376,1
11.97129,-12.90689,-1.544567,1
4.360919,-10.22692,2.854637,1
-5.778667,-11.04168,5.9677,1
-3.620341,-12.11127,-3.885944,1
4.536791,-16.52842,-1.673779,1
6.884151,-12.24048,0.195015,1
-12.72264,-4.509274,-1.800599,1
-20.68476,-0.122034,0.508475,1
0.163908,-9.968499,-0.333799,1
17.37787,-18.83989,2.729014,1
3.543771,-8.189436,0.385244,1
-14.29951,-3.878766,-0.948754,1
-8.299506,-8.507681,-0.519243,1
9.257831,-22.03192,-0.927219,1
2.575874,-9.950553,-3.128615,1
-17.02015,2.434697,1.665405,1
-8.797213,-6.643672,1.539781,1
15.68256,-19.11028,-1.12702,1
9.314062,-15.7699,-0.624527,1
-17.22234,6.74417,-3.104687,1
-17.00459,4.193422,-1.877169,1
3.408576,-16.17309,3.999603,1
6.798009,-20.62135,-2.632105,1
-5.84088,-6.032306,-0.799203,1
-15.42772,-1.5003,1.764707,1
-0.994218,-9.839287,-0.301496,1
6.766902,-15.89432,-1.59362,1
-10.66481,-10.17189,-4.162315,1
-19.08515,6.96431,1.496711,1
-13.3699,-1.143769,-0.168694,1
7.552945,-20.02075,1.229911,1
2.151147,-18.71786,3.493521,1
-4.307081,-6.640083,-1.379462,1
-14.2014,-1.868794,2.340181,1
-5.525027,-10.71985,0.674776,1
5.417351,-16.92922,-2.225325,1
1.226322,-10.81915,-4.350152,1
-21.61197,6.878169,-1.79701,1
-14.25883,1.855634,-1.021735,1
-1.119841,-13.30409,1.442872,1
7.326823,-19.41656,-5.533402,1
-5.045267,-7.207181,1.0337,1
-11.08236,-1.200001,0.898505,1
-8.689535,-8.005188,-0.503689,1
10.34537,-17.50828,-1.655833,1
5.234299,-13.81616,-1.075574,1
-11.95454,3.109473,-3.566502,1
-20.98625,4.004389,0.290728,1
-0.120838,-13.04088,-0.87697,1
9.208778,-19.5685,-2.443072,1
-5.064409,-6.910472,-0.181855,1
-16.63132,-4.229314,2.161915,1
-3.871587,-8.933603,0.561117,1
4.295117,-17.35514,-0.732204,1
3.93739,-13.47757,-3.473182,1
-14.78047,4.425525,-0.955933,1
-18.76212,3.138187,0.197408,1
-0.538385,-12.536,1.299303,1
8.653644,-21.34876,-2.742175,1
-3.493521,-9.562916,0.162712,1
-6.660422,-3.95055,0.617348,1
-8.831908,-11.54058,1.564906,1
10.7366,-17.41616,-1.104288,1
11.18286,-12.4032,-0.781257,1
-11.35753,-0.417548,-4.701897,1
-15.90031,0.031107,-0.160319,1
-8.993423,-9.47438,0.807578,1
5.095516,-19.31008,-0.702293,1
1.450051,-10.01994,1.581656,1
-11.77987,-2.389233,1.201197,1
-8.376076,-7.624729,1.908276,1
6.780063,-17.39223,-0.153141,1
10.52603,-14.41676,-0.67358,1
1.619941,-5.416154,-0.116052,1
-11.35634,-3.37388,0.043071,1
-3.929015,-9.883554,-3.049652,1
7.401,-14.31506,-0.133998,1
-1.429712,-10.83111,-3.332005,1
-11.98206,-4.356134,4.112065,1
-8.322237,-5.331209,1.29691,1
5.148158,-17.10509,0.47019,1
11.35035,-15.06043,1.040878,1
1.435694,-5.236692,0.711865,1
-12.09692,-7.87119,4.712665,1
-3.321238,-12.11008,-1.107877,1
7.576873,-14.00878,-4.768896,1
0.896112,-9.42174,-0.672383,1
-12.22493,-4.948358,4.159923,1
-12.06341,-7.264609,2.264807,1
5.532206,-16.8347,1.599602,1
8.164311,-14.29592,0.61017,1
2.885744,-6.118448,0.710668,1
-11.47837,-7.625926,5.282156,1
-2.361716,-11.20439,-3.774678,1
8.084151,-13.52423,-3.253042,1
-1.316052,-7.768299,-3.324827,1
-15.42653,-4.563113,5.041678,1
-9.507881,-7.587641,1.866402,1
7.988439,-17.38266,1.097109,1
8.46102,-13.87957,1.897508,1
2.956332,-6.241678,0.934397,1
-9.080762,-5.922236,4.916054,1
-1.342373,-12.00718,-4.768896,1
6.896115,-13.65703,-2.902494,1
0.258425,-7.245467,-2.335395,1
-10.20658,-4.724628,3.256632,1
-7.016953,-8.337791,1.195215,1
7.378269,-14.73141,-2.470589,1
7.054041,-9.279366,0.017946,1
-7.406982,-3.464807,-1.43689,1
-6.648458,-4.770092,1.440479,1
-8.110473,-8.416754,-2.916851,1
6.067001,-13.85444,-4.130012,1
1.683351,-7.172486,0.922433,1
-11.05604,-6.659225,2.737389,1
-7.170093,-6.928418,2.065006,1
4.401597,-14.08176,-5.143373,1
6.015556,-9.878769,-2.981457,1
-2.713461,-2.408376,1.779064,1
-6.446264,-5.78106,0.11007,1
-6.279963,-9.803394,-2.435893,1
5.679365,-12.68914,-4.535595,1
-4.795217,-7.03131,-1.101895,1
-9.696914,-7.610373,4.350152,1
-7.296913,-5.414958,0.744168,1
2.404787,-14.43949,-3.64068,1
2.699104,-10.4016,0.265603,1
1.639084,-5.271388,1.247857,1
-2.525624,-6.888937,1.963311,1
-5.273781,-12.5013,-0.278764,1
4.113262,-12.13161,-4.590631,1
0.561117,-5.678168,-1.026521,1
-10.06062,-8.038688,3.847659,1
-10.29033,-6.955935,-1.642673,1
3.147758,-12.85664,-2.941976,1
6.581459,-7.172486,1.31366,1
-4.98066,-7.386643,0.398405,1
-2.682354,-7.674979,4.388436,1
-6.500103,-12.8339,0.057428,1
3.43729,-13.29333,-5.785845,1
0.451047,-6.022735,-0.577867,1
-11.67219,-9.566504,4.236493,1
-9.518648,-8.212168,0.620938,1
-1.433301,-11.24387,-0.066999,1
6.488139,-7.624729,-4.447061,1
-0.957129,-7.393822,5.276175,1
-1.342373,-8.342576,3.421736,1
-6.017949,-12.74776,0.130409,1
4.329813,-13.64746,-5.045267,1
-0.391227,-6.180661,1.594816,1
-8.151151,-9.930214,6.549156,1
-6.882955,-9.940982,0.808774,1
-2.306681,-11.61955,-0.967897,1
4.985446,-9.035297,-2.828316,1
1.088734,-6.876972,7.308877,1
-0.082552,-8.839087,2.493321,1
0.385244,-13.06122,0.583849,1
8.061419,-15.78784,-8.729016,1
-2.615355,-4.494917,0.922433,1
-12.74657,-6.868597,3.743571,1
-5.352744,-10.36332,4.246064,1
0.471386,-13.91426,-4.955535,1
5.507081,-12.28834,0.020339,1
-1.848456,-9.226725,1.056431,1
-11.08116,-4.895715,12.45704,1
3.108277,-13.82094,-0.665205,1
12.97867,-20.11885,-3.561717,1
-7.426126,-10.90529,-1.04686,1
-10.30589,-6.424729,3.188436,1
-11.85524,-5.166104,1.62353,1
4.934,-17.53102,-7.657032,1
10.4686,-15.04966,-0.118445,1
-10.25923,-14.44308,0.681954,1
-14.02792,0.867398,8.32463,1
-0.113659,-10.25444,0.641276,1
14.3019,-21.74956,-0.888934,1
2.82712,-17.16252,-0.989432,1
-19.55175,1.969293,0.679562,1
-17.202,-1.509871,-4.638487,1
4.290331,-15.15973,6.134001,1
11.78944,-26.76133,0.162712,1
-0.568295,-15.34398,-0.206979,1
-14.67638,5.142176,3.696911,1
-0.745364,-10.63011,-0.524028,1
11.96531,-21.11905,-0.442672,1
-0.842274,-12.59941,-1.003789,1
-12.7346,0.62692,5.477171,1
-13.68455,-3.253042,0.984646,1
6.946364,-16.61815,-4.183851,1
7.213164,-19.08396,0.583849,1
-9.369098,-12.34218,-0.714258,1
-10.48415,-0.78365,9.708878,1
6.555138,-13.6008,-0.37328,1
10.46142,-18.29792,-6.30748,1
-5.953343,-3.460021,-1.635494,1
-13.15933,-6.06461,2.980261,1
-4.882555,-8.73141,3.177669,1
-1.932204,-13.85803,-4.762914,1
0.937986,-10.21137,-3.834498,1
-3.479164,-6.01077,6.118448,1
-1.99681,-8.695518,3.942175,1
0.234497,-13.91785,-1.009771,1
-2.228914,-11.63869,-7.287341,1
-6.295516,-2.740978,1.682154,1
-15.00539,-7.556534,7.672585,1
-6.102894,-10.23889,-0.732204,1
-0.340977,-13.88555,-2.598605,1
-2.592623,-9.696914,-2.489732,1
-3.272185,-6.565905,1.788635,1
-1.899901,-8.110473,6.098108,1
4.061816,-15.44208,-2.07697,1
12.18306,-16.95793,-8.513663,1
-4.622933,-3.145365,1.293321,1
-14.61297,-4.945964,1.253839,1
-2.916851,-7.811369,4.503293,1
-1.118644,-15.49592,-7.142576,1
4.147958,-12.2357,-2.100899,1
-8.549556,-7.936993,1.808974,1
-13.22393,0.443869,8.707481,1
5.775077,-15.24587,-0.489332,1
12.11247,-20.48854,-6.034699,1
-11.84088,-7.551749,-3.486342,1
-14.48854,0.282353,1.786242,1
-6.720242,-5.345566,3.365505,1
4.165905,-18.27518,-6.957132,1
6.258428,-16.58705,1.935793,1
-13.5685,-11.70808,-2.341377,1
-14.79602,5.453243,9.446864,1
2.323431,-12.84826,-0.087338,1
12.60778,-22.17429,0.12323,1
3.188436,-17.36113,-1.147359,1
-21.12863,4.968696,0.64008,1
-17.78107,-1.028914,-4.738986,1
5.368298,-17.05125,2.685944,1
11.21277,-22.64687,-3.132205,1
-6.265606,-13.09472,-1.844866,1
-19.49433,7.94776,5.6674,1
-3.040081,-9.530612,0.662812,1
16.15993,-22.35255,2.731407,1
3.632305,-18.06581,-1.333999,1
-20.07818,5.321638,-4.149154,1
-19.37469,-0.178265,-3.322434,1
-0.602991,-13.0696,4.400401,1
16.44946,-26.39882,-1.308874,1
-0.214158,-15.74836,-0.363709,1
-15.34756,4.649254,-2.599802,1
-13.94776,-0.047856,0.407976,1
6.339784,-16.38844,1.11027,1
15.16092,-22.30828,4.877769,1
-4.287939,-2.336591,-6.198607,1
-14.82832,-2.068595,-2.053042,1
-9.151351,-8.293524,-0.782453,1
13.91187,-22.60978,3.756732,1
13.35195,-15.87279,-2.03031,1
-10.34896,-0.443869,-4.65404,1
-21.44208,-0.790828,-2.626123,1
-5.152943,-9.237493,4.532006,1
12.82792,-15.60958,1.493121,1
6.300302,-9.437292,1.957329,1
-13.0337,-8.955138,-2.82712,1
-9.132208,-8.01117,4.419543,1
-1.999203,-16.44108,1.512264,1
